host_total_listings_count;neighbourhood;neighbourhood_cleansed;neighbourhood_group_cleansed;city;state;zipcode;market;smart_location;country_code;country;latitude;longitude;property_type;accommodates;bathrooms;bedrooms;beds;price;weekly_price;monthly_price;security_deposit;cleaning_fee;guests_included;extra_people;minimum_nights;maximum_nights;availability_30;availability_60;availability_90;availability_365;number_of_reviews;review_scores_rating;review_scores_accuracy;review_scores_cleanliness;review_scores_checkin;review_scores_communication;review_scores_location;review_scores_value;cancellation_policy;reviews_per_month;high_value_amenities;standard_value_amenities;basic_amenities;summary_length;description_length;days_since_first_review;days_since_last_review;room_type_private_room;room_type_shared_room;bed_type_couch;bed_type_futon;bed_type_pullout_sofa;bed_type_real_bed;square_meters
2.0;;trafalgar;chamber;madrid;comunidad de madrid;28004;madrid;madrid spain;es;spain;40.430111049796025;-3.704204413124445;apartment;2;1.0;1.0;1.0;3.784189633918261;;790.0;;;1;15;2;1125;0;0;0;45;47;97.0;10.0;10.0;10.0;10.0;10.0;10.0;moderate;1.89;0;2;3;35;156;3497.0;2791.0;True;False;False;False;False;True;24.990907
10.0;;universidad;centro;madrid;comunidad de madrid;28004;madrid;madrid spain;es;spain;40.42301814883884;-3.701615996879112;apartment;5;1.0;2.0;2.0;4.330733340286331;;;200.0;30.0;2;13;2;1125;9;23;47;208;8;93.0;9.0;10.0;10.0;10.0;10.0;10.0;moderate;3.04;0;2;2;64;181;2830.0;2766.0;False;False;False;False;False;True;74.97272099999999
1.0;embajadores;embajadores;centro;madrid;comunidad de madrid;28012;madrid;madrid spain;es;spain;40.405736948778994;-3.700940563724864;apartment;4;1.0;2.0;3.0;4.290459441148391;400.0;1350.0;100.0;25.0;2;10;2;1125;3;6;9;201;61;95.0;10.0;10.0;10.0;10.0;9.0;10.0;moderate;3.19;1;2;3;29;171;3324.0;2835.0;False;False;False;False;False;True;65.0321
7.0;cortes;cortes;centro;madrid;comunidad de madrid;28014;madrid;madrid spain;es;spain;40.41102975659936;-3.694407276355919;apartment;5;1.0;2.0;3.0;4.454347296253507;;;120.0;25.0;2;10;2;90;6;24;46;46;52;98.0;10.0;10.0;10.0;10.0;10.0;10.0;strict;3.14;0;3;3;44;162;3248.0;2757.0;False;False;False;False;False;True;74.97272099999999
2.0;;san pascual;ciudad lineal;madrid;comunidad de madrid;28027;madrid;madrid spain;es;spain;40.44115528011295;-3.649945249952672;apartment;4;1.0;2.0;3.0;4.007333185232471;;;200.0;;2;20;1;1125;16;46;76;351;8;95.0;10.0;10.0;9.0;10.0;9.0;9.0;moderate;0.96;1;4;3;14;174;3002.0;2891.0;False;False;False;False;False;True;65.0321
1.0;almenara;almenara;tetun;madrid;community of madrid;28029;madrid;madrid spain;es;spain;40.46910690676356;-3.690178586561625;apartment;2;1.0;1.0;1.0;3.610917912644224;225.0;510.0;;;1;10;1;40;12;29;31;112;42;100.0;10.0;10.0;10.0;10.0;9.0;10.0;flexible;1.7;1;4;3;8;62;3492.0;2758.0;True;False;False;False;False;True;24.990907
1.0;ciudad lineal;san pascual;ciudad lineal;madrid;comunidad de madrid;28027;madrid;madrid spain;es;spain;40.44300185941802;-3.6519208031447983;apartment;1;1.0;1.0;1.0;3.044522437723423;;;;;1;0;1;10;8;16;20;238;27;94.0;10.0;9.0;9.0;9.0;8.0;10.0;flexible;4.35;0;2;2;55;158;2937.0;2755.0;True;False;False;False;False;True;15.79351
6.0;sol;sol;centro;madrid;comunidad de madrid;28013;madrid;madrid spain;es;spain;40.41898576560501;-3.707275648464184;apartment;2;1.0;0.0;1.0;3.688879454113936;;;;;1;0;2;365;1;2;11;56;11;87.0;8.0;8.0;9.0;9.0;10.0;9.0;moderate;2.97;0;2;3;72;141;2862.0;2758.0;False;False;False;False;False;True;30.007669
1.0;;universidad;centro;madrid;comunidad de madrid;28004;madrid;madrid spain;es;spain;40.42670924710707;-3.7018606883146856;apartment;6;2.0;2.0;3.0;4.795790545596741;;;;40.0;4;10;2;1125;10;31;54;142;6;90.0;10.0;10.0;10.0;10.0;10.0;10.0;strict;3.21;0;3;3;42;168;2807.0;2765.0;False;False;False;False;False;True;69.955959
11.0;;cortes;centro;madrid;comunidad de madrid;28012;madrid;madrid spain;es;spain;40.41400063373949;-3.7028552492503897;apartment;3;1.0;1.0;2.0;3.9318256327243257;;;100.0;23.0;2;5;2;15;7;16;35;294;1;100.0;10.0;10.0;10.0;10.0;10.0;10.0;moderate;1.0;0;3;2;24;177;2759.0;2759.0;False;False;False;False;False;True;44.965052
1.0;arapiles;arapiles;chamber;madrid;comunidad de madrid;28015;madrid;madrid spain;es;spain;40.43439843465117;-3.710475270041089;apartment;4;1.0;1.0;2.0;4.262679877041316;;;100.0;25.0;1;0;1;1125;0;2;32;307;3;87.0;10.0;9.0;10.0;10.0;9.0;9.0;moderate;0.14;1;2;2;43;148;3407.0;2947.0;False;False;False;False;False;True;49.981814
1.0;goya;goya;salamanca;madrid;comunidad de madrid;28006;madrid;madrid spain;es;spain;40.427905362801845;-3.672370779782944;apartment;6;1.0;2.0;4.0;4.454347296253507;;;94.0;15.0;4;5;2;1125;5;8;19;100;27;94.0;10.0;9.0;10.0;9.0;10.0;9.0;moderate;4.09;1;3;2;69;69;2949.0;2756.0;False;False;False;False;False;True;69.955959
34.0;guindalera;guindalera;salamanca;madrid;comunidad de madrid;28028;madrid;madrid spain;es;spain;40.43392585029924;-3.669908997361551;apartment;1;1.0;1.0;1.0;2.995732273553991;120.0;450.0;;;1;0;2;365;0;0;0;215;56;85.0;8.0;8.0;9.0;9.0;9.0;9.0;strict;1.12;0;1;3;34;154;4250.0;2926.0;True;False;False;False;False;True;15.79351
114.0;la latina;palacio;centro;madrid;comunidad de madrid;28012;madrid;madrid spain;es;spain;40.41231423642899;-3.708805514816516;apartment;2;4.0;1.0;1.0;3.258096538021482;;;;15.0;1;5;10;1125;0;0;6;62;0;;;;;;;;strict;;1;1;3;76;173;;;True;False;False;False;False;True;24.990907
1.0;embajadores;embajadores;centro;madrid;comunidad de madrid;28012;madrid;madrid spain;es;spain;40.41187670624163;-3.698447645597439;apartment;5;2.0;3.0;3.0;4.663439094112067;700.0;;;30.0;1;0;1;1125;0;0;0;0;1;40.0;8.0;4.0;8.0;8.0;6.0;6.0;flexible;0.05;1;1;4;42;184;3353.0;3353.0;False;False;False;False;False;True;79.98948299999999
68.0;;palma de mallorca;;palma de mallorca;balearic islands;07002;mallorca island;palma de mallorca spain;es;spain;39.57038520260698;2.6530102250518723;apartment;3;1.0;1.0;1.0;3.688879454113936;;;;75.0;2;10;1;1125;6;20;37;298;107;90.0;9.0;9.0;9.0;9.0;10.0;9.0;strict;2.37;0;3;4;39;169;4127.0;2779.0;False;False;False;False;False;True;44.965052
1.0;vallehermosa;vallehermoso;chamber;madrid;comunidad de madrid;28003;madrid;madrid spain;es;spain;40.44266190808175;-3.714112401487325;apartment;2;2.0;1.0;1.0;3.58351893845611;;;;;1;0;1;1125;0;0;0;0;0;;;;;;;;strict;;2;1;3;42;42;;;True;False;False;False;False;True;24.990907
2.0;sol;sol;centro;madrid;community of madrid;28012;madrid;madrid spain;es;spain;40.41608722150462;-3.704261301020743;house;6;2.0;2.0;6.0;5.170483995038151;;;290.0;60.0;4;20;3;1125;6;8;15;68;25;91.0;9.0;9.0;9.0;9.0;10.0;9.0;strict;0.97;1;3;3;42;168;3527.0;2787.0;False;False;False;False;False;True;69.955959
207.0;el putget i farr;el putxet i el farr;sarrisant gervasi;barcelona;catalunya;08022;barcelona;barcelona spain;es;spain;41.40499726086324;2.140321042677336;apartment;6;2.0;2.0;3.0;4.61512051684126;;;;;1;0;2;1125;0;2;2;104;2;100.0;10.0;10.0;10.0;10.0;10.0;10.0;flexible;0.58;0;2;2;41;111;2854.0;2819.0;False;False;False;False;False;True;69.955959
1.0;palos do moguer;palos de moguer;arganzuela;madrid;comunidad de madrid;28045;madrid;madrid spain;es;spain;40.40369922056132;-3.6909851929201287;apartment;1;1.0;1.0;1.0;3.1780538303479458;;;;;1;12;1;30;5;13;29;130;25;96.0;10.0;10.0;10.0;10.0;10.0;10.0;flexible;3.57;1;3;2;70;70;2961.0;2768.0;True;False;False;False;False;True;15.79351
1.0;;palomeras bajas;puente de vallecas;madrid;community of madrid;;madrid;madrid spain;es;spain;40.39112709254528;-3.6558285870034752;apartment;2;1.0;1.0;1.0;3.713572066704308;;;;;1;0;1;1125;5;16;33;274;14;99.0;10.0;10.0;10.0;10.0;9.0;10.0;flexible;3.0;0;3;2;77;158;2891.0;2765.0;False;False;False;False;False;True;24.990907
4.0;embajadores;embajadores;centro;madrid;comunidad de madrid;28012;madrid;madrid spain;es;spain;40.41021035074734;-3.700773123688738;apartment;4;1.0;1.0;2.0;4.248495242049359;650.0;;200.0;20.0;2;10;3;28;5;13;21;274;124;95.0;10.0;10.0;10.0;10.0;9.0;10.0;moderate;4.66;1;3;3;32;159;3549.0;2766.0;False;False;False;False;False;True;49.981814
2.0;rios rosas;rios rosas;chamber;madrid;comunidad de madrid;28003;madrid;madrid spain;es;spain;40.44344025981111;-3.6975643846265926;apartment;2;1.0;0.0;1.0;4.189654742026425;475.0;;150.0;25.0;1;0;2;1125;0;5;21;282;164;97.0;10.0;10.0;10.0;10.0;9.0;10.0;strict;5.32;0;4;3;42;167;3675.0;2758.0;False;False;False;False;False;True;30.007669
9.0;;goya;salamanca;madrid;comunidad de madrid;28001;madrid;madrid spain;es;spain;40.42556999860619;-3.678689970240464;bed  breakfast;4;3.0;1.0;2.0;3.828641396489095;;;100.0;;2;18;2;1125;8;27;37;179;46;92.0;9.0;9.0;10.0;9.0;10.0;9.0;strict;8.9;3;6;3;56;179;2906.0;2760.0;True;False;False;False;False;True;30.007669
1.0;fuencarralel pardo;peagrande;fuencarral  el pardo;madrid;comunidad de madrid;28035;madrid;madrid spain;es;spain;40.47456022259948;-3.718674751214527;apartment;6;2.0;3.0;4.0;5.198497031265826;;;;;1;0;3;1125;13;43;73;325;4;95.0;10.0;9.0;10.0;10.0;10.0;10.0;flexible;0.65;5;2;2;71;71;2935.0;2820.0;False;False;False;False;False;True;99.963628
57.0;sol;sol;centro;madrid;comunidad de madrid;28013;madrid;madrid spain;es;spain;40.41724916878774;-3.703865692949977;apartment;6;2.0;2.0;2.0;4.0943445622221;;;150.0;50.0;1;20;1;30;13;32;53;135;25;86.0;9.0;9.0;7.0;8.0;10.0;9.0;strict;1.22;2;4;3;41;164;3365.0;2771.0;False;False;False;False;False;True;69.955959
3.0;estrella;estrella;retiro;madrid;madrid;28007;madrid;madrid spain;es;spain;40.40782159172388;-3.669042973986034;apartment;2;1.0;1.0;1.0;3.091042453358316;145.0;450.0;;10.0;1;10;2;60;12;18;46;135;119;87.0;9.0;8.0;9.0;9.0;9.0;9.0;moderate;2.03;1;2;2;33;188;4513.0;2788.0;True;False;False;False;False;True;24.990907
1.0;;palomeras bajas;puente de vallecas;madrid;comunidad de madrid;28053;madrid;madrid spain;es;spain;40.39160903538567;-3.6636017875874303;apartment;2;1.0;1.0;1.0;2.3978952727983707;;;;5.0;1;5;1;8;4;26;50;160;2;90.0;10.0;10.0;10.0;10.0;9.0;10.0;moderate;2.0;0;2;1;33;59;2760.0;2756.0;True;False;False;False;False;True;24.990907
1.0;place ditalie  quartier chinois;gobelins;;paris;ledefrance;75013;paris;paris france;fr;france;48.831672874951146;2.3548247708207004;apartment;1;1.0;1.0;1.0;3.610917912644224;;;;;1;0;4;1125;0;0;0;186;4;100.0;10.0;10.0;10.0;10.0;10.0;10.0;flexible;1.11;0;2;2;49;49;2861.0;2810.0;True;False;False;False;False;True;15.79351
1.0;arapiles;arapiles;chamber;madrid;community of madrid;28015;madrid;madrid spain;es;spain;40.43289633714846;-3.707733180185036;apartment;2;1.0;1.0;1.0;3.295836866004329;145.0;395.0;90.0;;1;10;2;30;0;0;0;216;14;97.0;10.0;10.0;10.0;10.0;10.0;10.0;moderate;0.62;0;2;3;28;166;3429.0;2791.0;True;False;False;False;False;True;24.990907
2.0;;universidad;centro;madrid;comunidad de madrid;28004;madrid;madrid spain;es;spain;40.42266997717628;-3.70418758378837;apartment;4;1.0;1.0;2.0;4.262679877041316;;;;20.0;2;15;2;1125;8;17;34;301;19;97.0;10.0;10.0;10.0;10.0;10.0;9.0;flexible;3.63;1;4;3;78;173;2908.0;2760.0;False;False;False;False;False;True;49.981814
1.0;east village;east village;manhattan;new york;ny;10003;new york;new york ny;us;united states;40.73133477101775;-73.9846713707383;apartment;2;1.0;1.0;1.0;4.948759890378168;;3200.0;450.0;40.0;1;20;4;60;3;16;31;61;154;97.0;10.0;10.0;10.0;10.0;10.0;9.0;strict;2.19;0;3;3;46;180;4831.0;2742.0;True;False;False;False;False;True;24.990907
40.0;trafalgar;trafalgar;chamber;madrid;comunidad de madrid;28004;madrid;madrid spain;es;spain;40.42980601382119;-3.705446444004117;apartment;8;3.5;4.0;6.0;5.638354669333745;;;700.0;180.0;6;0;3;1125;9;25;45;320;7;91.0;9.0;9.0;10.0;10.0;10.0;9.0;strict;0.63;1;3;3;29;79;3085.0;2860.0;False;False;False;False;False;True;200.020159
1.0;justicia;justicia;centro;madrid;community of madrid;28004;madrid;madrid spain;es;spain;40.42679067319877;-3.697220457783597;apartment;2;1.0;1.0;1.0;4.382026634673881;490.0;1700.0;100.0;;2;29;2;365;14;36;61;336;79;94.0;10.0;10.0;10.0;10.0;10.0;9.0;strict;2.26;0;3;3;40;167;3800.0;2778.0;False;False;False;False;False;True;24.990907
1.0;sol;sol;centro;madrid;comunidad de madrid;28013;madrid;madrid spain;es;spain;40.41853195804337;-3.7011995684282177;apartment;2;1.0;1.0;2.0;3.044522437723423;;;;7.0;1;15;2;1125;10;18;38;304;56;94.0;10.0;9.0;10.0;10.0;10.0;9.0;flexible;4.55;1;6;3;55;55;3120.0;2769.0;True;False;False;False;False;True;24.990907
2.0;;portazgo;puente de vallecas;madrid;community of madrid;;madrid;madrid spain;es;spain;40.391848274460166;-3.653473198113329;house;1;2.0;1.0;1.0;2.9444389791664403;;;;;1;0;1;1125;30;60;90;365;1;;;;;;;;flexible;0.11;1;3;2;33;33;3034.0;3034.0;True;False;False;False;False;True;13.00642
1.0;hortaleza;valdefuentes;hortaleza;madrid;comunidad de madrid;28050;madrid;madrid spain;es;spain;40.499445487973006;-3.652604635160492;apartment;4;1.0;1.0;2.0;3.49650756146648;;;300.0;;1;15;1;1125;22;52;82;357;15;93.0;10.0;9.0;10.0;10.0;9.0;9.0;flexible;1.35;4;3;4;46;156;3085.0;2768.0;True;False;False;False;False;True;49.981814
3.0;justicia;justicia;centro;madrid;comunidad de madrid;28004;madrid;madrid spain;es;spain;40.42301172192416;-3.700091176123506;apartment;4;1.0;1.0;1.0;4.330733340286331;;;150.0;40.0;2;15;1;180;9;15;32;299;28;99.0;10.0;10.0;10.0;10.0;10.0;10.0;flexible;3.01;1;2;3;45;45;3030.0;2768.0;False;False;False;False;True;False;49.981814
1.0;malasaa;universidad;centro;madrid;madrid;28004;madrid;madrid spain;es;spain;40.427634277999;-3.704975242948186;apartment;2;2.0;1.0;1.0;3.4339872044851463;;;;20.0;1;0;3;1125;0;0;0;0;0;;;;;;;;strict;;0;1;2;0;182;;;True;False;False;False;False;True;10.033524
142.0;;universidad;centro;madrid;comunidad de madrid;28004;madrid;madrid spain;es;spain;40.4248472809972;-3.7022701695411713;apartment;4;2.0;2.0;3.0;4.77912349311153;;;;77.0;2;17;3;1125;3;5;15;149;0;;;;;;;;strict;;2;3;3;40;165;;;False;False;False;False;False;True;65.0321
1.0;embajadores;embajadores;centro;madrid;community of madrid;28012;madrid;madrid spain;es;spain;40.40651870303108;-3.7012546881727753;apartment;2;1.0;1.0;1.0;4.290459441148391;;;300.0;30.0;1;0;6;1125;12;42;72;347;11;98.0;10.0;10.0;10.0;10.0;9.0;9.0;moderate;0.27;0;2;3;34;164;3968.0;3061.0;False;False;False;False;False;True;24.990907
13.0;san blas;simancas;san blas  canillejas;madrid;comunidad de madrid;28037;madrid;madrid spain;es;spain;40.438474244863485;-3.6237064192929935;apartment;4;1.0;0.0;1.0;4.02535169073515;;;250.0;20.0;2;25;1;1125;15;40;64;334;5;100.0;10.0;10.0;10.0;10.0;9.0;10.0;strict;5.0;3;4;3;79;169;2775.0;2754.0;False;False;False;False;False;True;40.041193
3.0;guindalera;guindalera;salamanca;madrid;comunidad de madrid;28028;madrid;madrid spain;es;spain;40.43747531268922;-3.672390685283701;apartment;4;1.0;1.0;2.0;4.394449154672439;;;250.0;20.0;1;0;2;1125;9;36;63;338;15;85.0;9.0;9.0;10.0;10.0;9.0;9.0;flexible;3.69;1;3;2;79;183;2873.0;2755.0;False;False;False;False;False;True;49.981814
2.0;castillejos;castillejos;tetun;madrid;comunidad de madrid;28020;madrid;madrid spain;es;spain;40.462244254331765;-3.694551676607575;apartment;3;1.0;2.0;2.0;3.9318256327243257;;;;;1;0;14;16;0;0;16;16;0;;;;;;;;flexible;;1;2;2;74;167;;;False;False;False;False;False;True;54.998576
1.0;embajadores;embajadores;centro;madrid;comunidad de madrid;28012;madrid;madrid spain;es;spain;40.412992810766255;-3.700302716499126;apartment;4;1.0;2.0;3.0;4.394449154672439;;;200.0;30.0;1;0;2;1125;3;5;18;85;3;93.0;10.0;10.0;10.0;10.0;10.0;10.0;flexible;3.0;0;3;3;46;173;2773.0;2765.0;False;False;False;False;False;True;65.0321
40.0;jernimos;jernimos;retiro;madrid;comunidad de madrid;28014;madrid;madrid spain;es;spain;40.4084171512228;-3.687505945217613;apartment;4;2.0;2.0;2.0;4.983606621708336;;;500.0;90.0;1;0;3;1125;13;43;73;317;1;80.0;8.0;10.0;10.0;10.0;10.0;8.0;strict;0.73;0;3;2;16;59;2792.0;2792.0;False;False;False;False;False;True;65.0321
2.0;;embajadores;centro;madrid;community of madrid;28012;madrid;madrid spain;es;spain;40.40800947883144;-3.706790573132387;apartment;6;2.0;3.0;6.0;5.198497031265826;;;200.0;20.0;1;0;2;30;13;34;59;334;88;89.0;9.0;9.0;9.0;9.0;10.0;9.0;flexible;2.02;1;1;1;0;176;4058.0;2785.0;False;False;False;False;False;True;99.963628
6.0;la latina;palacio;centro;madrid;comunidad de madrid;28005;madrid;madrid spain;es;spain;40.4134369897056;-3.708233442812752;apartment;2;1.5;1.0;2.0;3.713572066704308;;;100.0;25.0;1;15;5;1125;0;28;58;148;0;;;;;;;;flexible;;1;2;3;28;174;;;True;False;False;False;False;True;24.990907
1.0;;justicia;centro;madrid;comunidad de madrid;28004;madrid;madrid spain;es;spain;40.42542177069219;-3.698407394140925;apartment;1;1.0;1.0;1.0;2.995732273553991;;;94.0;5.0;1;0;2;1125;10;13;13;13;2;100.0;10.0;10.0;10.0;10.0;10.0;10.0;strict;2.0;0;2;3;53;160;2772.0;2761.0;True;False;False;False;False;True;15.79351
36.0;almenara;almenara;tetun;madrid;madrid;28029;madrid;madrid spain;es;spain;40.47148773476317;-3.691281559202837;loft;4;1.0;0.0;1.0;3.970291913552122;350.0;1150.0;150.0;;1;0;2;1125;10;26;45;217;1;80.0;6.0;8.0;8.0;6.0;8.0;8.0;moderate;0.04;1;4;2;18;180;3473.0;3473.0;False;False;False;False;False;True;44.965052
2.0;embajadores;embajadores;centro;madrid;comunidad de madrid;28012;madrid;madrid spain;es;spain;40.4126718811565;-3.701383635712916;apartment;2;1.0;1.0;1.0;4.07753744390572;380.0;1300.0;250.0;;1;0;2;1125;0;0;0;218;13;98.0;10.0;10.0;10.0;10.0;10.0;10.0;strict;0.61;1;2;3;35;166;3388.0;2934.0;False;False;False;False;False;True;24.990907
1.0;;sol;centro;madrid;comunidad de madrid;;madrid;madrid spain;es;spain;40.41755300964935;-3.704615047072447;apartment;2;1.0;1.0;1.0;4.189654742026425;;;;20.0;1;0;2;1125;5;11;18;74;59;98.0;10.0;10.0;10.0;10.0;10.0;10.0;flexible;6.12;1;3;2;13;17;3040.0;2762.0;False;False;False;False;False;True;24.990907
1.0;sol;sol;centro;madrid;comunidad de madrid;28012;madrid;madrid spain;es;spain;40.417560927526495;-3.705806227425343;apartment;4;1.0;2.0;3.0;4.30406509320417;;;150.0;30.0;4;20;1;1125;4;16;31;303;15;89.0;9.0;9.0;10.0;10.0;10.0;9.0;strict;2.59;0;1;2;78;169;2925.0;2757.0;True;False;False;False;False;True;65.0321
1.0;;sol;centro;madrid;comunidad de madrid;28013;madrid;madrid spain;es;spain;40.419795942389165;-3.7011698278436858;apartment;4;1.0;1.0;1.0;4.330733340286331;;;;30.0;2;10;2;1125;6;22;44;222;13;98.0;10.0;10.0;10.0;10.0;10.0;9.0;moderate;5.13;1;2;2;37;163;2827.0;2758.0;False;False;False;False;False;True;49.981814
1.0;;ibiza;retiro;madrid;comunidad de madrid;28009;madrid;madrid spain;es;spain;40.4187810836005;-3.677226247487628;apartment;2;1.0;1.0;1.0;3.4339872044851463;;;;;1;0;2;7;0;3;14;38;53;97.0;10.0;10.0;10.0;10.0;10.0;10.0;moderate;4.38;2;5;3;41;163;3114.0;2765.0;True;False;False;False;False;True;24.990907
1.0;la latina;embajadores;centro;madrid;comunidad de madrid;28012;madrid;madrid spain;es;spain;40.412674927099225;-3.705869980185414;condominium;2;1.0;1.0;1.0;3.49650756146648;;;;;1;0;1;1125;6;9;18;19;3;100.0;10.0;10.0;9.0;10.0;10.0;10.0;flexible;1.43;1;1;2;37;95;2814.0;2800.0;True;False;False;False;False;True;11.984487
2.0;;palos de moguer;arganzuela;madrid;comunidad de madrid;28012;madrid;madrid spain;es;spain;40.40575210272544;-3.6983158436115375;apartment;2;1.0;1.0;1.0;3.258096538021482;;;;;1;0;2;1125;23;53;83;358;18;98.0;10.0;10.0;10.0;10.0;10.0;10.0;flexible;1.19;1;1;2;44;44;3204.0;2783.0;True;False;False;False;False;True;24.990907
1.0;;sol;centro;madrid comunidad de madrid es;madrid espaa;28012;madrid;madrid comunidad de madrid es spain;es;spain;40.41759823727349;-3.703619307419161;apartment;3;1.0;1.0;1.0;3.9318256327243257;;;;20.0;2;10;2;1125;0;3;16;281;49;93.0;9.0;10.0;10.0;10.0;10.0;9.0;strict;6.15;1;2;2;71;168;2990.0;2757.0;False;False;False;False;False;True;44.965052
1.0;testaccio;i centro storico;;roma;lazio;00153;rome;roma italy;it;italy;41.88235029458298;12.475551330643816;apartment;4;1.0;2.0;4.0;3.828641396489095;370.0;;;;1;0;3;1125;4;8;12;198;104;91.0;10.0;9.0;10.0;10.0;9.0;9.0;flexiblenew;4.65;2;3;0;35;154;3392.0;2725.0;False;False;False;False;False;True;65.0321
1.0;sol;sol;centro;madrid;comunidad de madrid;28005;madrid;madrid spain;es;spain;40.41451391877944;-3.707719391160219;apartment;2;1.0;1.0;1.0;3.4339872044851463;;;;20.0;1;5;3;22;2;8;38;38;0;;;;;;;;strict;;0;2;2;67;160;;;True;False;False;False;False;True;24.990907
2.0;;universidad;centro;madrid;comunidad de madrid;28004;madrid;madrid spain;es;spain;40.42474688964763;-3.7065940793849;apartment;3;1.0;2.0;3.0;4.110873864173311;;;150.0;20.0;2;10;2;1125;0;0;0;3;4;90.0;9.0;9.0;10.0;10.0;10.0;9.0;flexible;0.52;0;2;2;43;43;2982.0;2970.0;False;False;False;False;False;True;54.998576
4.0;malasaa;universidad;centro;madrid;comunidad de madrid;28013;madrid;madrid spain;es;spain;40.423668771094746;-3.7089414320534;apartment;3;1.0;1.0;2.0;4.23410650459726;;;500.0;60.0;2;20;1;1125;12;42;69;344;0;;;;;;;;moderate;;0;4;4;23;181;;;False;False;False;False;False;True;44.965052
164.0;arapiles;arapiles;chamber;madrid;comunidad de madrid;28015;madrid;madrid spain;es;spain;40.4323256466746;-3.7098566138056888;apartment;5;1.0;2.0;4.0;4.61512051684126;;2300.0;200.0;60.0;2;10;2;1125;0;12;39;314;0;;;;;;;;strict;;1;3;3;35;173;;;False;False;False;False;False;True;74.97272099999999
207.0;sant gervasi  galvany;sant gervasi  galvany;sarrisant gervasi;barcelona;catalunya;08021;barcelona;barcelona spain;es;spain;41.394786935122376;2.1439973957240466;apartment;6;2.0;2.0;2.0;4.672828834461906;;;;;1;0;1;1125;0;0;0;0;0;;;;;;;;strict;;1;2;2;41;161;;;False;False;False;False;False;True;69.955959
1.0;;cortes;centro;madrid;comunidad de madrid;28014;madrid;madrid spain;es;spain;40.412306145401054;-3.697056193643598;apartment;2;1.0;1.0;1.0;4.02535169073515;;;;25.0;1;0;1;1125;0;0;0;0;0;;;;;;;;flexible;;1;3;2;21;21;;;True;False;False;False;False;True;24.990907
5.0;;ventas;ciudad lineal;madrid;comunidad de madrid;28017;madrid;madrid spain;es;spain;40.42851402330224;-3.652371343790888;apartment;4;1.0;1.0;2.0;3.951243718581428;;;150.0;;2;10;3;1125;5;19;49;135;9;96.0;9.0;9.0;10.0;10.0;9.0;9.0;moderate;2.23;1;2;3;47;177;2872.0;2756.0;False;False;False;False;False;True;49.981814
1.0;carabanchel;abrantes;carabanchel;madrid;community of madrid;28025;madrid;madrid spain;es;spain;40.38316747011335;-3.7212699574626575;bed  breakfast;2;1.0;1.0;2.0;3.6635616461296463;340.0;;;;1;0;2;1125;30;60;90;365;1;80.0;8.0;8.0;10.0;10.0;8.0;6.0;flexible;0.19;0;2;2;41;41;2912.0;2912.0;True;False;False;False;False;True;23.504459
68.0;;sller;;sller;balearic islands;07100;mallorca island;sller spain;es;spain;39.76754023476426;2.7162656992129084;apartment;4;2.0;2.0;2.0;3.713572066704308;;;100.0;60.0;2;10;1;1125;9;21;32;300;46;89.0;10.0;10.0;10.0;10.0;10.0;9.0;superstrict60;1.69;0;3;3;63;176;3593.0;2799.0;False;False;False;False;False;True;65.0321
3.0;;acacias;arganzuela;madrid;comunidad de madrid;28005;madrid;madrid spain;es;spain;40.40208433042521;-3.703014738034231;apartment;2;2.0;1.0;1.0;2.995732273553991;;;;;1;10;1;1125;12;42;72;73;1;80.0;8.0;8.0;10.0;10.0;6.0;8.0;flexible;0.12;1;0;2;67;67;3011.0;3011.0;True;False;False;False;False;True;24.990907
