host_total_listings_count,latitude,longitude,accommodates,bathrooms,bedrooms,beds,security_deposit,cleaning_fee,guests_included,availability_365,square_meters,review_activity_duration,amenity_score,summary_content_score,description_content_score,property_type_weighted,room_type_encoded,bed_type_encoded,cancellation_policy_numeric,neighbourhood_group_cleansed_encoded,neighbourhood_cleansed_encoded,neighbourhood_encoded,city_encoded,state_encoded,zipcode_encoded,market_encoded,country_encoded,price_log,review_overall_score
6.0,40.41372849897648,-3.699663827048603,2,1.0,0,1,150.0,25.0,1,314,30.007669,720.0,22,5,16,0.3333333333333333,1.0,0.8520040280841519,3,8,81.91542288557214,82.59599332220367,67.8210655120482,68.19055374592834,67.57546602525557,67.7640712945591,71.77488172810854,4.3694478524670215,25.362222222222226
3.0,40.40855208305198,-3.711817005860544,2,1.0,1,1,100.0,20.0,1,365,24.990907,0.0,17,21,21,0.3333333333333333,0.15037580105041076,0.8520040280841519,1,8,77.30385487528345,67.88117770767613,67.8210655120482,68.19055374592834,67.76751269035533,67.7640712945591,71.77488172810854,3.555348061489413,17.895555555555557
3.0,40.40988730071136,-3.7154427831008,2,1.0,1,1,150.0,10.0,1,216,24.990907,224.0,24,12,18,0.3333333333333333,0.15037580105041076,0.8520040280841519,2,8,77.30385487528345,81.32391304347826,67.8210655120482,68.19055374592834,67.76751269035533,67.7640712945591,71.77488172810854,3.1780538303479458,18.39
1.0,40.40814840119403,-3.7058782865702486,6,1.5,2,3,180.0,30.0,4,0,69.955959,764.0,22,8,18,0.3333333333333333,1.0,0.8520040280841519,2,8,60.703778677462886,67.88117770767613,67.8210655120482,68.19055374592834,67.76751269035533,67.7640712945591,71.77488172810854,5.19295685089021,20.475555555555555
3.0,41.87775160341484,12.456408780895334,2,2.0,1,1,100.0,30.0,2,359,24.990907,0.0,33,8,12,0.3333333333333333,0.15037580105041076,0.8520040280841519,1,20,43.5,35.0,66.0,87.44897959183673,43.5,87.44897959183673,92.38709677419357,3.555348061489413,7.446666666666666
7.0,40.43124539585984,-3.7137446606799855,6,1.0,2,4,150.0,30.0,2,103,69.955959,1427.0,30,4,15,0.3333333333333333,1.0,0.8520040280841519,2,10,56.0,61.98230088495576,67.8210655120482,66.70741482965931,61.73068893528184,67.7640712945591,71.77488172810854,4.158883083359672,24.84
7.0,40.40126297701058,-3.599342212535665,1,2.0,1,1,100.0,15.0,1,297,14.028353,359.0,16,8,9,0.6666666666666667,0.15037580105041076,0.8520040280841519,3,44,43.0,35.56666666666667,67.8210655120482,68.19055374592834,31.035714285714285,67.7640712945591,71.77488172810854,2.995732273553991,17.134444444444444
4.0,40.402622062918766,-3.6476420907566887,2,1.0,2,2,250.0,30.0,1,307,74.97272099999999,0.0,23,3,11,0.3333333333333333,1.0,0.8520040280841519,3,27,31.80952380952381,44.833333333333336,67.8210655120482,68.19055374592834,38.25,67.7640712945591,71.77488172810854,3.912023005428146,17.227777777777778
1.0,40.42581653811802,-3.705208970292853,4,1.0,1,1,150.0,20.0,2,361,47.7056905,359.0,11,4,10,0.3333333333333333,1.0,0.8520040280841519,3,8,67.77452830188679,67.91066282420749,67.8210655120482,68.19055374592834,74.4219734079776,67.7640712945591,71.77488172810854,4.07753744390572,17.134444444444444
1.0,30.33736093547873,-97.86327667821496,2,1.0,1,1,100.0,20.0,1,281,50.0282655,350.0,45,6,12,0.6666666666666667,1.0,0.8520040280841519,2,5,58.0,138.0,94.0,94.0,58.0,94.0,124.59712230215828,4.060443010546419,22.61111111111111
1.0,40.40859855662677,-3.701872776045383,2,1.0,1,1,100.0,17.0,1,322,19.974145,1392.0,13,10,10,0.3333333333333333,1.0,0.8520040280841519,3,8,60.703778677462886,59.554729011689695,67.8210655120482,66.70741482965931,67.57546602525557,67.7640712945591,71.77488172810854,3.688879454113936,32.68222222222222
1.0,40.39484967937605,-3.6611589779580473,2,1.0,1,2,150.0,20.0,1,363,24.990907,1495.0,28,7,12,0.3333333333333333,0.15037580105041076,0.8520040280841519,2,32,51.02222222222223,44.59550561797753,67.8210655120482,63.69439421338156,38.27777777777778,67.7640712945591,71.77488172810854,2.8903717578961645,19.39333333333333
7.0,40.43062213435502,-3.700109824654152,5,1.0,2,3,90.0,15.0,2,113,74.97272099999999,535.0,21,5,7,0.3333333333333333,1.0,0.8520040280841519,3,10,84.68359375,82.37959183673469,67.8210655120482,68.19055374592834,77.42207792207792,67.7640712945591,71.77488172810854,3.951243718581428,25.497777777777777
2.0,40.47253099565369,-3.691933249486486,2,1.0,1,1,150.0,5.0,1,365,24.990907,359.0,13,4,4,0.3333333333333333,0.15037580105041076,0.8520040280841519,1,41,49.72727272727273,79.01960784313725,67.8210655120482,68.19055374592834,52.756410256410255,67.7640712945591,71.77488172810854,3.218875824868201,17.134444444444444
2.0,40.42371170273923,-3.6999818335644328,4,2.0,2,2,200.0,35.0,1,347,65.0321,0.0,19,1,17,0.3333333333333333,1.0,0.8520040280841519,1,8,79.4913112164297,78.93302180685359,67.8210655120482,66.70741482965931,74.4219734079776,67.7640712945591,71.77488172810854,4.74493212836325,12.338888888888889
1.0,40.39563875521322,-3.668370760199913,4,1.0,2,2,100.0,25.0,1,330,65.0321,13.0,32,14,14,0.3333333333333333,1.0,0.8520040280841519,3,32,37.28787878787879,44.59550561797753,67.8210655120482,68.19055374592834,38.27777777777778,67.7640712945591,71.77488172810854,4.248495242049359,18.33333333333333
2.0,40.42849183576379,-3.652643073197863,2,1.0,1,1,100.0,20.0,2,251,24.990907,1261.0,37,12,18,0.3333333333333333,1.0,0.8520040280841519,2,12,31.06779661016949,45.04382470119522,67.8210655120482,66.70741482965931,38.30337078651685,67.7640712945591,71.77488172810854,3.8918202981106265,23.938888888888886
1.0,40.42460117815197,-3.679276921232632,4,1.0,2,4,180.0,30.0,1,232,65.0321,1560.0,20,5,23,0.3333333333333333,1.0,0.8520040280841519,1,35,84.07978723404256,82.58510638297872,67.8210655120482,63.69439421338156,123.82065217391305,67.7640712945591,71.77488172810854,4.605170185988092,31.70777777777778
2.0,40.450029230891616,-3.695704105781023,4,1.0,2,3,180.0,40.0,1,105,65.0321,698.0,28,5,5,0.3333333333333333,1.0,0.8520040280841519,1,41,71.18691588785046,88.0,67.8210655120482,68.19055374592834,66.9320987654321,67.7640712945591,71.77488172810854,4.442651256490317,23.79222222222222
1.0,40.440722050146725,-3.663625782797313,2,3.0,1,1,150.0,20.0,1,365,24.990907,359.0,7,1,1,0.3333333333333333,0.0,0.8520040280841519,1,35,48.49305555555556,47.013698630136986,67.8210655120482,68.19055374592834,52.051886792452834,67.7640712945591,71.77488172810854,3.1354942159291497,17.134444444444444
17.0,40.411556437205455,-3.7125581414582696,1,2.0,1,1,150.0,20.0,1,342,19.974145,359.0,13,5,13,0.3333333333333333,0.15037580105041076,0.8520040280841519,1,8,77.30385487528345,67.88117770767613,67.8210655120482,68.19055374592834,67.76751269035533,67.7640712945591,71.77488172810854,3.4011973816621555,17.134444444444444
4.0,40.414797787134205,-3.7061280957007217,6,1.0,2,3,180.0,30.0,4,263,69.955959,820.0,21,13,26,0.3333333333333333,1.0,0.8520040280841519,3,8,85.71021992238033,84.62020460358056,67.8210655120482,68.19055374592834,67.57546602525557,67.7640712945591,71.77488172810854,4.976733742420574,16.904444444444444
1.0,40.39169169922,-3.6362234601953456,1,2.0,1,1,150.0,20.0,1,137,19.974145,359.0,13,3,3,0.3333333333333333,0.15037580105041076,0.8520040280841519,1,32,25.5,44.59550561797753,67.8210655120482,68.19055374592834,45.88333333333333,67.7640712945591,71.77488172810854,2.70805020110221,17.134444444444444
3.0,40.40489307470588,-3.697482304768213,1,1.0,1,1,100.0,12.0,1,257,49.4708475,173.0,33,5,12,0.0,0.15037580105041076,0.8520040280841519,1,0,53.195238095238096,53.21904761904762,67.8210655120482,68.19055374592834,67.57546602525557,67.7640712945591,71.77488172810854,2.772588722239781,18.25333333333333
5.0,40.396558701568125,-3.6507610983917855,1,1.5,1,4,100.0,20.0,1,341,19.974145,0.0,26,6,9,0.3333333333333333,0.15037580105041076,0.8520040280841519,1,32,51.02222222222223,44.59550561797753,67.8210655120482,68.19055374592834,45.88333333333333,67.7640712945591,71.77488172810854,2.302585092994046,17.91444444444444
74.0,39.75653357387105,2.989198970444989,6,2.5,3,5,150.0,20.0,1,295,49.4708475,359.0,30,3,15,0.6666666666666667,1.0,0.8520040280841519,3,38,210.8333333333333,72.04109589041096,209.28571428571428,209.1021897810219,209.28571428571428,177.36333333333334,71.77488172810854,5.389071729816501,17.134444444444444
1.0,40.44420002893151,-3.6792857598873705,1,1.0,1,1,150.0,20.0,1,76,19.974145,862.0,28,4,11,0.3333333333333333,0.15037580105041076,0.8520040280841519,2,9,60.19444444444444,60.294117647058826,67.8210655120482,66.70741482965931,64.14925373134328,67.7640712945591,71.77488172810854,3.367295829986474,25.36777777777778
1.0,40.34277508933192,-3.683734859722515,1,1.0,1,1,150.0,20.0,1,364,19.974145,738.0,16,3,12,0.3333333333333333,0.15037580105041076,0.8520040280841519,3,46,30.428571428571427,72.04109589041096,67.8210655120482,68.19055374592834,28.863636363636363,67.7640712945591,71.77488172810854,2.995732273553991,18.15222222222222
1.0,40.435492280086045,-3.702048584086823,4,1.0,1,1,150.0,10.0,2,303,47.7056905,354.0,18,6,6,0.3333333333333333,1.0,0.8520040280841519,1,10,84.68359375,82.37959183673469,67.8210655120482,68.19055374592834,77.42207792207792,67.7640712945591,71.77488172810854,4.007333185232471,20.156666666666663
17.0,40.40875085133844,-3.699092592310375,4,1.0,2,2,180.0,30.0,1,326,65.0321,270.0,29,5,12,0.3333333333333333,1.0,0.4090312389650088,2,8,60.703778677462886,59.554729011689695,67.8210655120482,68.19055374592834,67.57546602525557,67.7640712945591,71.77488172810854,4.262679877041316,23.745555555555555
1.0,40.412433017380046,-3.710932742010832,5,1.0,2,3,500.0,50.0,2,261,74.97272099999999,263.0,38,19,19,0.3333333333333333,1.0,0.8520040280841519,2,8,77.30385487528345,67.88117770767613,67.8210655120482,68.19055374592834,67.76751269035533,67.7640712945591,71.77488172810854,5.19295685089021,22.88888888888889
8.0,40.40611843521288,-3.695075363296014,2,1.0,1,1,150.0,10.0,1,312,24.990907,531.0,28,9,16,0.3333333333333333,0.15037580105041076,0.8520040280841519,2,0,53.195238095238096,53.21904761904762,67.8210655120482,68.19055374592834,45.323232323232325,67.7640712945591,71.77488172810854,3.6635616461296463,30.70111111111111
2.0,40.40862791612395,-3.6984100456556286,2,1.0,1,1,91.0,10.0,1,246,24.990907,0.0,14,1,1,0.3333333333333333,0.15037580105041076,0.8520040280841519,3,8,60.703778677462886,59.554729011689695,67.8210655120482,68.19055374592834,67.57546602525557,67.7640712945591,71.77488172810854,3.80666248977032,17.905555555555555
3.0,41.411648178822205,2.160411374515584,1,1.0,1,1,150.0,15.0,1,298,19.974145,216.0,15,3,8,0.3333333333333333,0.15037580105041076,0.8520040280841519,3,17,88.3076923076923,125.0,117.19148936170212,115.87662337662336,48.66666666666666,116.88936170212766,71.77488172810854,3.258096538021482,17.694444444444443
7.0,40.40064480163633,-3.66768261830245,3,1.0,1,2,150.0,20.0,1,311,44.965052,438.0,31,12,16,0.3333333333333333,1.0,0.8520040280841519,3,32,51.02222222222223,44.59550561797753,67.8210655120482,68.19055374592834,45.88333333333333,67.7640712945591,71.77488172810854,3.912023005428146,17.961111111111112
40.0,40.41669634299019,-3.709897872297527,3,1.0,1,2,200.0,40.0,2,290,44.965052,624.0,25,17,18,0.3333333333333333,1.0,0.8520040280841519,3,8,77.30385487528345,81.32391304347826,67.8210655120482,68.19055374592834,81.97660098522168,67.7640712945591,71.77488172810854,4.499809670330265,16.822222222222223
27.0,41.8994006409824,12.491870535416936,6,2.0,2,3,300.0,60.0,2,284,69.955959,436.0,31,4,14,0.3333333333333333,1.0,0.8520040280841519,2,20,111.56,145.0,97.84848484848484,87.44897959183673,129.33333333333334,87.44897959183673,92.38709677419357,4.499809670330265,21.308888888888887
3.0,40.42370417818433,-3.70411709234791,1,1.0,1,1,150.0,20.0,2,0,49.4708475,41.0,26,4,9,0.3333333333333333,0.15037580105041076,0.8520040280841519,1,8,67.77452830188679,67.91066282420749,67.8210655120482,68.19055374592834,74.4219734079776,67.7640712945591,71.77488172810854,2.995732273553991,18.72
3.0,40.42366286964977,-3.7061493556825833,5,1.0,2,3,180.0,10.0,4,291,74.97272099999999,143.0,22,10,15,0.3333333333333333,1.0,0.8520040280841519,3,8,67.77452830188679,67.91066282420749,67.8210655120482,68.19055374592834,74.4219734079776,67.7640712945591,71.77488172810854,4.290459441148391,19.945555555555558
4.0,40.41270390992212,-3.710452954623813,4,1.0,1,2,90.0,15.0,2,288,47.7056905,500.0,34,15,24,0.3333333333333333,1.0,0.8520040280841519,2,8,77.30385487528345,67.88117770767613,67.8210655120482,68.19055374592834,67.76751269035533,67.7640712945591,71.77488172810854,4.262679877041316,22.25888888888889
5.0,40.42539242019648,-3.702974117189828,2,1.0,1,1,150.0,30.0,1,326,24.990907,262.0,38,12,15,0.3333333333333333,1.0,0.8520040280841519,2,8,67.77452830188679,67.91066282420749,67.8210655120482,68.19055374592834,74.4219734079776,67.7640712945591,71.77488172810854,4.465908118654584,19.763333333333332
11.0,39.56853601533204,2.646429779659513,5,1.0,2,2,150.0,65.0,2,0,74.97272099999999,168.0,24,5,21,0.3333333333333333,1.0,0.8520040280841519,3,38,109.96666666666668,77.40229885057471,91.0,151.02205882352942,72.0,177.36333333333334,71.77488172810854,4.174387269895637,16.836666666666666
3.0,40.45281812917824,-3.706070242544316,4,1.0,1,3,150.0,30.0,1,133,49.4708475,359.0,23,5,5,0.3333333333333333,1.0,0.8520040280841519,1,41,51.78125,52.32258064516129,67.8210655120482,68.19055374592834,51.609375,67.7640712945591,71.77488172810854,4.174387269895637,17.134444444444444
162.0,41.38988777777989,2.1701384226848304,6,2.0,2,3,200.0,50.0,2,325,69.955959,359.0,17,10,12,0.3333333333333333,1.0,0.8520040280841519,4,14,156.0,157.53846153846155,117.19148936170212,97.8148148148148,158.5625,116.88936170212766,71.77488172810854,4.605170185988092,17.134444444444444
4.0,40.41077778477159,-3.696943782866973,3,2.0,2,2,400.0,60.0,1,167,49.981814,343.0,37,0,15,0.3333333333333333,1.0,0.8520040280841519,2,8,60.703778677462886,59.554729011689695,67.8210655120482,68.19055374592834,67.57546602525557,67.7640712945591,71.77488172810854,4.867534450455582,19.273333333333333
1.0,40.45796640308621,-3.700092115366736,6,1.0,2,2,180.0,40.0,2,68,69.955959,3.0,23,14,14,0.3333333333333333,1.0,0.8520040280841519,3,41,67.06153846153846,66.68181818181819,67.8210655120482,68.19055374592834,66.9320987654321,67.7640712945591,71.77488172810854,3.688879454113936,16.621111111111112
5.0,40.43042105707245,-3.7011826825655945,4,1.0,1,1,96.0,30.0,2,335,47.7056905,47.0,22,5,12,0.3333333333333333,1.0,0.8520040280841519,1,10,84.68359375,82.37959183673469,67.8210655120482,68.19055374592834,77.42207792207792,67.7640712945591,71.77488172810854,4.382026634673881,17.63
5.0,40.46084898049569,-3.7005671933696,2,1.0,1,1,150.0,20.0,1,296,24.990907,359.0,30,2,2,0.3333333333333333,0.15037580105041076,0.8520040280841519,1,41,45.32,52.490566037735846,67.8210655120482,68.19055374592834,51.609375,67.7640712945591,71.77488172810854,4.499809670330265,17.134444444444444
15.0,40.420034388780046,-3.697877032963965,2,1.0,0,1,150.0,20.0,2,282,30.007669,359.0,11,6,16,0.3333333333333333,1.0,0.8520040280841519,1,8,79.4913112164297,78.93302180685359,67.8210655120482,68.19055374592834,74.4219734079776,67.7640712945591,71.77488172810854,4.174387269895637,17.134444444444444
2.0,40.44765940819085,-3.698448485096213,2,1.0,1,1,150.0,20.0,1,20,24.990907,359.0,19,2,6,0.3333333333333333,1.0,0.8520040280841519,1,41,71.18691588785046,88.0,67.8210655120482,68.19055374592834,66.9320987654321,67.7640712945591,71.77488172810854,4.248495242049359,17.134444444444444
5.0,40.41652427129492,-3.694673471998407,4,1.0,2,2,100.0,40.0,2,154,65.0321,52.0,30,11,11,0.3333333333333333,1.0,0.8520040280841519,1,8,81.91542288557214,82.59599332220367,67.8210655120482,68.19055374592834,83.67920792079208,67.7640712945591,71.77488172810854,4.499809670330265,17.93
142.0,40.42616960029424,-3.7029223036566834,4,1.0,2,3,180.0,77.0,2,212,65.0321,359.0,39,7,13,0.3333333333333333,1.0,0.8520040280841519,3,8,67.77452830188679,67.91066282420749,67.8210655120482,68.19055374592834,74.4219734079776,67.7640712945591,71.77488172810854,4.634728988229636,17.134444444444444
1.0,40.42163512220056,-3.7000011009765976,4,1.0,1,2,100.0,20.0,2,249,47.7056905,1329.0,34,2,20,0.3333333333333333,1.0,0.8520040280841519,3,8,79.4913112164297,78.93302180685359,67.8210655120482,66.70741482965931,74.4219734079776,67.7640712945591,71.77488172810854,4.290459441148391,24.61888888888889
1.0,40.40776255840812,-3.694242971686603,2,1.0,1,1,100.0,15.0,1,149,24.990907,14.0,34,8,14,0.3333333333333333,1.0,0.8520040280841519,3,8,60.703778677462886,59.554729011689695,67.8210655120482,68.19055374592834,67.57546602525557,67.7640712945591,71.77488172810854,3.970291913552122,17.22222222222222
5.0,40.42289518489341,-3.708072286127965,4,1.0,1,2,150.0,35.0,3,344,47.7056905,0.0,30,5,14,0.3333333333333333,1.0,0.8520040280841519,3,8,67.77452830188679,67.91066282420749,67.8210655120482,68.19055374592834,61.73068893528184,67.7640712945591,71.77488172810854,4.499809670330265,18.0
1.0,-37.75510086598078,144.95662491203444,2,1.0,1,1,150.0,35.0,2,364,26.01284,896.0,32,7,10,0.6666666666666667,0.15037580105041076,0.8520040280841519,1,20,69.0,69.0,69.0,149.66666666666666,69.0,104.25,116.39473684210526,4.23410650459726,18.502222222222223
1.0,40.409316264230426,-3.698940474668891,3,1.0,1,2,90.0,15.0,2,53,44.965052,291.0,28,4,12,0.3333333333333333,1.0,0.8520040280841519,2,8,60.703778677462886,59.554729011689695,67.8210655120482,68.19055374592834,67.57546602525557,67.7640712945591,71.77488172810854,3.912023005428146,21.052222222222223
8.0,40.43679292026357,-3.7030453709517626,2,1.0,0,2,150.0,15.0,1,312,30.007669,491.0,30,7,10,0.3333333333333333,1.0,0.8520040280841519,1,10,84.68359375,82.37959183673469,67.8210655120482,68.19055374592834,77.42207792207792,67.7640712945591,71.77488172810854,3.688879454113936,23.58888888888889
1.0,40.425005693776725,-3.7172151695850624,4,1.0,1,3,150.0,10.0,2,298,49.4708475,1799.0,23,8,8,0.6666666666666667,1.0,0.8520040280841519,2,26,71.4,67.22140221402213,67.8210655120482,63.69439421338156,63.77536231884058,67.7640712945591,71.77488172810854,3.6635616461296463,48.31444444444444
6.0,40.42528418461234,-3.699839779130511,2,1.0,1,2,93.0,40.0,2,342,24.990907,899.0,23,4,7,0.3333333333333333,1.0,0.8520040280841519,3,8,79.4913112164297,78.93302180685359,67.8210655120482,66.70741482965931,74.4219734079776,67.7640712945591,71.77488172810854,3.58351893845611,18.225555555555555
2.0,40.42048254517229,-3.703334246215444,4,1.0,1,2,300.0,30.0,2,281,47.7056905,747.0,34,5,12,0.3333333333333333,1.0,0.8520040280841519,3,8,67.77452830188679,67.91066282420749,67.8210655120482,68.19055374592834,74.4219734079776,67.7640712945591,71.77488172810854,4.30406509320417,29.925555555555555
2.0,40.41308895553256,-3.6969008629173663,2,1.0,0,1,150.0,15.0,1,303,30.007669,547.0,25,7,18,0.3333333333333333,1.0,0.8520040280841519,2,8,81.91542288557214,82.59599332220367,67.8210655120482,68.19055374592834,83.67920792079208,67.7640712945591,71.77488172810854,3.688879454113936,25.22
3.0,40.422662407177135,-3.703182555180923,2,1.0,0,1,100.0,30.0,1,70,30.007669,208.0,34,0,11,0.3333333333333333,1.0,0.8520040280841519,2,8,67.77452830188679,67.91066282420749,67.8210655120482,68.19055374592834,74.4219734079776,67.7640712945591,71.77488172810854,3.8918202981106265,21.038888888888888
1.0,40.43974487237672,-3.6206585217149247,5,2.0,1,2,200.0,30.0,2,172,49.981814,359.0,36,2,5,0.3333333333333333,1.0,0.8520040280841519,3,36,36.82857142857143,87.63076923076923,67.8210655120482,68.19055374592834,73.68885317997294,67.7640712945591,71.77488172810854,4.31748811353631,17.134444444444444
207.0,40.41672813521944,-3.6989757890618367,4,1.0,1,1,150.0,20.0,2,64,47.7056905,359.0,12,1,4,0.3333333333333333,0.15037580105041076,0.8520040280841519,3,8,81.91542288557214,82.59599332220367,67.8210655120482,68.19055374592834,83.67920792079208,67.7640712945591,71.77488172810854,3.688879454113936,17.134444444444444
1.0,40.446337460601136,-3.587079542778201,2,1.5,1,2,150.0,10.0,1,321,24.990907,289.0,35,5,11,0.3333333333333333,0.15037580105041076,0.8520040280841519,1,36,46.625,87.63076923076923,67.8210655120482,66.70741482965931,47.708333333333336,67.7640712945591,71.77488172810854,3.688879454113936,19.224444444444444
1.0,40.405612266984434,-3.6947604611363376,2,2.0,1,1,100.0,10.0,1,219,26.01284,8.0,26,8,18,0.6666666666666667,0.15037580105041076,0.8520040280841519,1,0,53.195238095238096,53.21904761904762,67.8210655120482,68.19055374592834,73.68885317997294,67.7640712945591,71.77488172810854,3.555348061489413,18.017777777777777
5.0,40.42342669103342,-3.703112353849365,1,1.0,1,1,150.0,20.0,1,19,19.974145,0.0,44,3,6,0.3333333333333333,0.15037580105041076,0.8520040280841519,3,8,67.77452830188679,67.91066282420749,67.8210655120482,68.19055374592834,74.4219734079776,67.7640712945591,71.77488172810854,3.737669618283368,17.90888888888889
3.0,40.406092348764325,-3.697619482210011,1,1.0,1,1,100.0,12.0,1,113,49.4708475,450.0,33,3,12,0.0,0.15037580105041076,0.8520040280841519,1,0,53.195238095238096,53.21904761904762,67.8210655120482,68.19055374592834,67.57546602525557,67.7640712945591,71.77488172810854,2.9444389791664403,32.217777777777776
3.0,40.410210562746975,-3.698590891923441,2,1.0,1,1,100.0,30.0,1,27,24.990907,467.0,18,2,2,0.3333333333333333,1.0,0.8520040280841519,3,8,60.703778677462886,59.554729011689695,67.8210655120482,68.19055374592834,67.57546602525557,67.7640712945591,71.77488172810854,3.688879454113936,20.197777777777777
1.0,40.38486284660859,-3.745784326456366,5,1.0,3,3,100.0,42.0,1,219,79.98948299999999,0.0,13,12,15,0.3333333333333333,1.0,0.8520040280841519,2,7,37.07407407407408,39.97952218430034,67.8210655120482,68.19055374592834,38.07368421052632,67.7640712945591,71.77488172810854,4.0943445622221,17.9
1.0,40.41669673060715,-3.699282759803777,4,1.0,1,3,150.0,40.0,2,323,47.7056905,1060.0,40,7,7,0.3333333333333333,1.0,0.8520040280841519,1,8,81.91542288557214,82.59599332220367,67.8210655120482,66.70741482965931,83.67920792079208,67.7640712945591,71.77488172810854,4.442651256490317,22.141111111111112
1.0,40.454773369528304,-3.671698538495099,2,1.0,2,2,180.0,30.0,1,36,74.97272099999999,359.0,26,4,12,0.3333333333333333,1.0,0.8520040280841519,1,9,103.98148148148148,74.23595505617978,67.8210655120482,68.19055374592834,117.65573770491804,67.7640712945591,71.77488172810854,3.912023005428146,17.134444444444444
2.0,40.43152059127216,-3.672508091050692,2,1.0,1,1,150.0,10.0,1,365,24.990907,669.0,7,10,16,0.3333333333333333,0.15037580105041076,0.8520040280841519,1,35,65.69158878504673,82.11504424778761,67.8210655120482,68.19055374592834,84.47826086956522,67.7640712945591,71.77488172810854,3.912023005428146,19.3
1.0,40.40730845556693,-3.6994762904764498,3,1.0,1,1,150.0,20.0,2,0,44.965052,397.0,19,6,11,0.3333333333333333,0.15037580105041076,0.8520040280841519,1,8,60.703778677462886,59.554729011689695,67.8210655120482,66.70741482965931,67.57546602525557,67.7640712945591,71.77488172810854,3.4011973816621555,17.644444444444446
1.0,40.41554366482471,-3.700665222679463,2,1.0,1,1,150.0,20.0,1,67,24.990907,209.0,28,11,11,0.3333333333333333,0.15037580105041076,0.8520040280841519,1,8,81.91542288557214,82.59599332220367,67.8210655120482,68.19055374592834,67.57546602525557,67.7640712945591,71.77488172810854,3.218875824868201,23.876666666666665
4.0,45.424287228797176,12.33233323984986,4,1.0,1,2,100.0,20.0,2,289,47.7056905,160.0,23,3,4,0.3333333333333333,1.0,0.8520040280841519,1,20,132.66666666666666,183.72727272727272,117.85714285714286,112.5,132.66666666666666,114.91666666666669,92.38709677419357,4.867534450455582,25.537777777777777
1.0,40.398487199411,-3.669814066414301,2,1.0,1,1,150.0,20.0,1,328,24.990907,14.0,22,2,10,0.3333333333333333,0.15037580105041076,0.8520040280841519,1,34,52.9,60.97727272727273,67.8210655120482,68.19055374592834,59.73780487804878,67.7640712945591,71.77488172810854,2.8903717578961645,18.22222222222222
1.0,40.409320369878735,-3.705457793053362,1,1.0,1,1,100.0,10.0,1,266,19.974145,82.0,22,7,11,0.3333333333333333,0.15037580105041076,0.8520040280841519,2,8,60.703778677462886,67.88117770767613,67.8210655120482,68.19055374592834,67.57546602525557,67.7640712945591,71.77488172810854,2.8903717578961645,18.174444444444443
164.0,40.41303817392469,-3.6977475855454136,6,2.0,2,3,200.0,50.0,2,308,69.955959,590.0,23,4,18,0.3333333333333333,1.0,0.8520040280841519,3,8,81.91542288557214,82.59599332220367,67.8210655120482,68.19055374592834,83.67920792079208,67.7640712945591,71.77488172810854,4.605170185988092,16.24888888888889
4.0,40.40481890456743,-3.673043024831178,1,1.0,1,1,100.0,20.0,1,221,19.974145,298.0,31,5,5,0.3333333333333333,0.15037580105041076,0.8520040280841519,1,34,59.95614035087719,77.40229885057471,67.8210655120482,68.19055374592834,59.73780487804878,67.7640712945591,71.77488172810854,3.1354942159291497,17.903333333333332
1.0,40.42387297219467,-3.7257656870303153,3,1.0,4,3,100.0,30.0,1,161,49.4708475,359.0,14,3,3,0.3333333333333333,1.0,0.8520040280841519,1,26,71.4,67.22140221402213,67.8210655120482,68.19055374592834,63.77536231884058,67.7640712945591,71.77488172810854,3.912023005428146,17.134444444444444
1.0,40.41084493420776,-3.700228183282704,4,1.0,2,2,180.0,30.0,1,312,65.0321,531.0,30,15,18,0.3333333333333333,1.0,0.8520040280841519,2,8,60.703778677462886,59.554729011689695,67.8210655120482,68.19055374592834,67.57546602525557,67.7640712945591,71.77488172810854,4.499809670330265,25.54555555555556
2.0,40.40574755555119,-3.7429271364700303,3,1.0,2,2,100.0,20.0,1,302,49.981814,163.0,24,8,11,0.3333333333333333,1.0,0.8520040280841519,2,21,30.638297872340427,42.19254658385093,67.8210655120482,68.19055374592834,38.66,67.7640712945591,71.77488172810854,3.912023005428146,17.321111111111108
7.0,40.41227466686727,-3.708718259096704,2,2.0,1,2,100.0,15.0,2,165,26.01284,588.0,26,9,19,0.6666666666666667,0.15037580105041076,0.8520040280841519,2,8,77.30385487528345,67.88117770767613,67.8210655120482,68.19055374592834,67.76751269035533,67.7640712945591,71.77488172810854,3.737669618283368,28.226666666666667
2.0,40.43028859358624,-3.6321819373469815,2,1.0,1,1,150.0,20.0,2,13,24.990907,9.0,9,5,5,0.3333333333333333,0.15037580105041076,0.8520040280841519,2,36,36.82857142857143,87.63076923076923,67.8210655120482,68.19055374592834,41.04255319148936,67.7640712945591,71.77488172810854,2.8903717578961645,17.232222222222223
3.0,40.39286241319464,-3.692879247992255,2,1.0,1,1,100.0,15.0,1,355,26.01284,179.0,9,4,9,0.6666666666666667,0.15037580105041076,0.8520040280841519,3,0,42.79207920792079,42.26923076923077,67.8210655120482,68.19055374592834,45.323232323232325,67.7640712945591,71.77488172810854,3.218875824868201,19.26111111111111
1.0,40.38026614876949,-3.626955101788628,4,2.0,2,3,150.0,30.0,1,365,49.4708475,351.0,38,10,10,0.6666666666666667,1.0,0.8520040280841519,1,45,62.61111111111112,60.578947368421055,67.8210655120482,68.19055374592834,38.5,67.7640712945591,71.77488172810854,5.010635294096256,15.796666666666663
