host_total_listings_count,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,city,state,zipcode,market,smart_location,country_code,country,latitude,longitude,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,price,weekly_price,monthly_price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,cancellation_policy,reviews_per_month,square_meters,days_since_first_review,days_since_last_review,review_activity_duration,amenity_score,summary_content_score,description_content_score,property_type_weighted,room_type_encoded,bed_type_encoded
1.0,fuencarralel pardo,penagrande,fuencarral  el pardo,madrid,comunidad de madrid,28035,madrid,"madrid, spain",es,spain,40.48217298070363,-3.716390064225504,private room,2,2.0,1,4,real bed,25.0,175.0,750.0,150.0,20.0,1,0,1,1125,21,51,81,356,3,100.0,10.0,9.0,10.0,10.0,10.0,10.0,flexible,0.41,24.990907,3049.0,3034.0,15.0,7,10,10,2,40.90114068441065,74.05585819282318
57.0,embajadores,cortes,centro,madrid,comunidad de madrid,28012,madrid,"madrid, spain",es,spain,40.41398922648855,-3.702752036244896,entire homeapt,4,1.0,1,1,couch,49.0,580.0,1470.0,100.0,35.0,1,10,1,28,10,24,42,119,49,90.0,9.0,9.0,8.0,9.0,10.0,9.0,strict,2.55,47.7056905,3407.0,2901.0,506.0,27,8,18,2,95.02906410791267,79.41176470588235
1.0,vila de gracia,la maternitat i sant ramon,les corts,hospitalet de llobregat,ct,08903,barcelona,"hospitalet de llobregat, spain",es,spain,41.37673001515186,2.1220356050081794,entire homeapt,4,1.0,1,1,real bed,48.0,300.0,860.0,150.0,30.0,2,30,2,1125,2,2,7,173,160,96.0,10.0,10.0,10.0,10.0,10.0,10.0,moderate,3.33,47.7056905,4274.0,2835.0,1439.0,19,12,12,2,95.02906410791267,74.05585819282318
1.0,almagro,almagro,chamberi,madrid,comunidad de madrid,28010,madrid,"madrid, spain",es,spain,40.42913620490582,-3.692420890679307,entire homeapt,3,1.5,1,2,real bed,85.0,595.0,2550.0,500.0,30.0,3,0,2,1125,0,10,14,93,27,98.0,10.0,10.0,10.0,10.0,10.0,10.0,flexible,1.13,44.965052,3550.0,2859.0,691.0,40,2,14,2,95.02906410791267,74.05585819282318
3.0,justicia,justicia,centro,madrid,comunidad de madrid,28004,madrid,"madrid, spain",es,spain,40.42198492199138,-3.696886348364397,private room,1,7.0,7,7,real bed,65.0,455.0,1950.0,150.0,20.0,1,0,1,3,17,47,77,167,0,94.0,10.0,10.0,10.0,10.0,10.0,9.0,flexible,1.21,49.4708475,3223.0,2864.0,359.0,32,4,7,1,40.90114068441065,74.05585819282318
2.0,gaztambide,gaztambide,chamberi,madrid,comunidad de madrid,28015,madrid,"madrid, spain",es,spain,40.43728515496301,-3.716256338133637,entire homeapt,5,3.0,3,4,real bed,150.0,1050.0,4500.0,200.0,42.0,1,0,3,1125,12,42,72,347,2,80.0,9.0,7.0,10.0,8.0,9.0,8.0,moderate,0.38,79.98948299999999,2991.0,2873.0,118.0,28,5,9,2,95.02906410791267,74.05585819282318
3.0,valdeacederas,valdeacederas,tetuan,madrid,comunidad de madrid,28039,madrid,"madrid, spain",es,spain,40.46335317943944,-3.701282341950909,shared room,1,1.0,1,2,real bed,10.0,70.0,300.0,150.0,20.0,1,0,1,7,18,39,66,341,6,93.0,9.0,9.0,9.0,10.0,8.0,9.0,flexible,6.0,19.974145,2861.0,2834.0,27.0,17,0,8,2,31.320987654320987,74.05585819282318
1.0,aluche,puerta del angel,latina,madrid,comunidad de madrid,28047,madrid,"madrid, spain",es,spain,40.40488114548908,-3.738911259045178,private room,1,1.0,1,1,real bed,30.0,90.0,315.0,100.0,12.0,1,0,7,90,29,59,89,364,4,100.0,10.0,10.0,10.0,10.0,10.0,10.0,flexible,0.43,49.4708475,3112.0,2839.0,273.0,28,10,15,1,40.90114068441065,74.05585819282318
3.0,pacifico,pacifico,retiro,madrid,community of madrid,28007,madrid,"madrid, spain",es,spain,40.40288480856993,-3.674698536960967,private room,2,1.0,1,1,real bed,60.0,300.0,650.0,450.0,35.0,1,20,3,1125,0,6,36,214,0,94.0,10.0,10.0,10.0,10.0,10.0,9.0,strict,1.21,24.990907,3223.0,2864.0,359.0,13,4,5,2,40.90114068441065,74.05585819282318
1.0,malasana,universidad,centro,madrid,comunidad de madrid,28004,madrid,"madrid, spain",es,spain,40.42811891460058,-3.704180175017005,private room,1,1.0,1,1,real bed,23.0,161.0,690.0,100.0,15.0,1,0,1,3,14,37,54,54,6,100.0,10.0,10.0,10.0,10.0,10.0,10.0,flexible,2.43,14.028353,2905.0,2847.0,58.0,19,7,7,3,40.90114068441065,74.05585819282318
2.0,sol,sol,centro,madrid,comunidad de madrid,28013,madrid,"madrid, spain",es,spain,40.41826264669712,-3.7042431119155177,entire homeapt,4,1.5,1,2,real bed,75.0,525.0,1650.0,100.0,20.0,2,25,3,1125,5,16,30,305,40,96.0,10.0,10.0,10.0,10.0,10.0,10.0,strict,1.64,47.7056905,3561.0,2929.0,632.0,24,9,21,2,95.02906410791267,74.05585819282318
1.0,sol,sol,centro,madrid,comunidad de madrid,28013,madrid,"madrid, spain",es,spain,40.41635456227649,-3.707904753358431,entire homeapt,6,1.0,2,4,real bed,95.0,665.0,2850.0,200.0,25.0,2,15,2,60,4,20,40,78,35,97.0,10.0,10.0,10.0,10.0,10.0,10.0,strict,4.91,49.4708475,3045.0,2838.0,207.0,28,9,15,2,95.02906410791267,74.05585819282318
1.0,malasana,universidad,centro,madrid,comunidad de madrid,28004,madrid,"madrid, spain",es,spain,40.42350489673269,-3.705149801590047,entire homeapt,3,1.0,2,2,real bed,60.0,420.0,1800.0,180.0,30.0,1,0,1,1125,0,0,0,0,0,94.0,10.0,10.0,10.0,10.0,10.0,9.0,flexible,1.21,49.981814,3223.0,2864.0,359.0,20,12,12,2,95.02906410791267,74.05585819282318
3.0,guindalera,guindalera,salamanca,madrid,comunidad de madrid,28028,madrid,"madrid, spain",es,spain,40.43170894754869,-3.665610300458189,private room,2,1.0,1,2,real bed,60.0,420.0,1800.0,100.0,32.5,1,0,2,1125,0,5,35,310,8,97.0,10.0,10.0,10.0,10.0,10.0,10.0,flexible,0.44,49.4708475,3374.0,2998.0,376.0,38,7,7,3,40.90114068441065,74.05585819282318
1.0,rios rosas,rios rosas,chamberi,madrid,comunidad de madrid,28003,madrid,"madrid, spain",es,spain,40.44088359893891,-3.69436920232631,entire homeapt,2,1.0,0,1,real bed,60.0,360.0,1250.0,100.0,30.0,1,0,2,1125,1,5,15,275,40,98.0,10.0,10.0,10.0,10.0,10.0,10.0,moderate,1.58,30.007669,3591.0,2838.0,753.0,20,6,6,2,95.02906410791267,74.05585819282318
1.0,arguelles,arguelles,moncloa  aravaca,madrid,comunidad de madrid,28008,madrid,"madrid, spain",es,spain,40.43138919960148,-3.7207952222429417,private room,1,1.0,1,1,real bed,15.0,105.0,450.0,100.0,15.0,1,0,1,10,0,0,0,0,2,40.0,10.0,6.0,2.0,2.0,8.0,10.0,flexible,0.55,14.028353,2941.0,2898.0,43.0,23,12,12,3,40.90114068441065,74.05585819282318
3.0,goya,goya,salamanca,madrid,comunidad de madrid,28009,madrid,"madrid, spain",es,spain,40.42657652574896,-3.669274136030731,entire homeapt,3,1.0,2,2,real bed,140.0,980.0,4200.0,180.0,50.0,1,0,5,21,30,60,90,365,0,94.0,10.0,10.0,10.0,10.0,10.0,9.0,flexible,1.21,49.981814,3223.0,2864.0,359.0,32,13,13,2,95.02906410791267,74.05585819282318
4.0,la chopera,chopera,arganzuela,madrid,comunidad de madrid,28045,madrid,"madrid, spain",es,spain,40.39742356677423,-3.6973590806181416,entire homeapt,4,1.0,1,2,real bed,49.0,343.0,1470.0,100.0,25.0,2,15,2,28,11,32,57,148,19,94.0,10.0,10.0,10.0,10.0,9.0,10.0,strict,1.78,47.7056905,3151.0,2852.0,299.0,31,4,6,2,95.02906410791267,74.05585819282318
1.0,cortes,cortes,centro,madrid,comunidad de madrid,28012,madrid,"madrid, spain",es,spain,40.41498847844475,-3.7021114529016654,entire homeapt,2,1.0,1,1,real bed,70.0,700.0,2300.0,200.0,30.0,1,0,3,60,6,17,38,207,21,98.0,10.0,10.0,10.0,10.0,10.0,10.0,strict,0.69,50.0282655,3740.0,2838.0,902.0,39,7,24,3,95.02906410791267,74.05585819282318
7.0,malasana,universidad,centro,madrid,comunidad de madrid,28015,madrid,"madrid, spain",es,spain,40.42098246192675,-3.7067894799849608,entire homeapt,3,1.0,1,2,real bed,70.0,400.0,1400.0,100.0,30.0,2,10,2,1125,16,46,69,157,9,78.0,9.0,9.0,9.0,10.0,10.0,8.0,strict,0.33,44.965052,3656.0,2880.0,776.0,5,8,15,2,95.02906410791267,74.05585819282318
3.0,justicia,justicia,centro,madrid,madrid,28004,madrid,"madrid, spain",es,spain,40.42333378111268,-3.697053805585744,entire homeapt,6,2.0,2,3,real bed,99.0,701.0,2000.0,100.0,55.0,2,15,4,500,3,10,16,250,100,95.0,9.0,10.0,10.0,10.0,10.0,9.0,strict,1.51,69.955959,4824.0,2847.0,1977.0,40,7,23,2,95.02906410791267,74.05585819282318
1.0,delicias,delicias,arganzuela,madrid,comunidad de madrid,28045,madrid,"madrid, spain",es,spain,40.397910715613,-3.6953440699159055,private room,2,1.0,1,1,real bed,30.0,150.0,380.0,150.0,20.0,1,0,1,1125,0,0,0,0,0,94.0,10.0,10.0,10.0,10.0,10.0,9.0,flexible,1.21,24.990907,3223.0,2864.0,359.0,17,5,5,2,40.90114068441065,74.05585819282318
2.0,justicia,justicia,centro,madrid,comunidad de madrid,28004,madrid,"madrid, spain",es,spain,40.422576158626455,-3.698368815321585,private room,2,1.0,1,1,real bed,19.0,133.0,570.0,150.0,20.0,1,11,3,1125,4,4,4,4,10,89.0,10.0,9.0,10.0,10.0,10.0,9.0,strict,4.23,24.990907,2902.0,2847.0,55.0,29,12,12,2,40.90114068441065,74.05585819282318
1.0,ibiza,ibiza,retiro,madrid,comunidad de madrid,28009,madrid,"madrid, spain",es,spain,40.41726526961101,-3.67374472172008,private room,3,2.0,4,3,real bed,40.0,280.0,1200.0,200.0,50.0,1,20,1,1125,1,18,48,138,0,94.0,10.0,10.0,10.0,10.0,10.0,9.0,flexible,1.21,49.4708475,3223.0,2864.0,359.0,47,11,18,2,40.90114068441065,74.05585819282318
2.0,sol,sol,centro,madrid,community of madrid,28012,madrid,"madrid, spain",es,spain,40.41520357442143,-3.703548364481722,private room,2,1.5,1,1,real bed,25.0,145.0,510.0,100.0,8.0,1,11,3,1125,3,9,31,291,49,93.0,9.0,8.0,9.0,10.0,10.0,10.0,moderate,1.56,26.01284,3775.0,2872.0,903.0,32,4,15,3,40.90114068441065,74.05585819282318
1.0,prosperidad,prosperidad,chamartin,madrid,comunidad de madrid,28002,madrid,", spain",es,spain,40.43955486041493,-3.677381553204068,private room,2,1.0,1,1,real bed,404.0,2828.0,12120.0,150.0,20.0,1,0,1,1125,30,60,90,181,0,94.0,10.0,10.0,10.0,10.0,10.0,9.0,flexible,1.21,26.01284,3223.0,2864.0,359.0,11,2,2,3,40.90114068441065,74.05585819282318
1.0,embajadores,embajadores,centro,madrid,comunidad de madrid,28012,madrid,"madrid, spain",es,spain,40.410513825901845,-3.699055538099477,entire homeapt,3,1.0,1,2,real bed,40.0,280.0,1200.0,100.0,20.0,2,10,3,10,1,9,10,64,18,96.0,9.0,10.0,10.0,10.0,9.0,9.0,moderate,4.43,44.965052,2953.0,2838.0,115.0,29,11,13,2,95.02906410791267,74.05585819282318
4.0,puente de vallecas,san diego,puente de vallecas,madrid,comunidad de madrid,28053,madrid,"madrid, spain",es,spain,40.38539520205774,-3.669958079922692,private room,7,1.0,2,5,real bed,25.0,175.0,750.0,300.0,30.0,2,10,1,1125,4,4,4,262,1,80.0,10.0,10.0,10.0,10.0,10.0,10.0,strict,0.54,49.4708475,2887.0,2887.0,0.0,12,8,9,2,40.90114068441065,74.05585819282318
1.0,times squaretheatre district,theater district,manhattan,new york,ny,10036,new york,"new york, ny",us,united states,40.76119903990608,-73.9863119812259,entire homeapt,4,1.0,1,2,real bed,400.0,2800.0,12000.0,200.0,30.0,1,0,4,1125,12,12,13,103,3,100.0,10.0,10.0,9.0,10.0,10.0,9.0,strict,0.57,47.7056905,2963.0,2927.0,36.0,48,3,3,2,95.02906410791267,74.05585819282318
4.0,embajadores,embajadores,centro,madrid,comunidad de madrid,28012,madrid,"madrid, spain",es,spain,40.40707732278083,-3.696280790479464,entire homeapt,5,1.0,2,4,real bed,95.0,576.0,1902.0,100.0,30.0,2,15,4,1125,5,14,33,292,67,96.0,10.0,10.0,10.0,10.0,10.0,10.0,moderate,3.06,74.97272099999999,3488.0,2857.0,631.0,46,4,18,2,95.02906410791267,74.05585819282318
2.0,malasana,universidad,centro,madrid,community of madrid,28004,madrid,"madrid, spain",es,spain,40.42182073814622,-3.7038877042197553,entire homeapt,4,1.0,1,2,real bed,69.0,483.0,1289.0,150.0,15.0,3,15,2,18,8,33,63,338,89,97.0,10.0,10.0,10.0,10.0,10.0,10.0,strict,1.49,47.7056905,4622.0,2853.0,1769.0,42,16,16,2,95.02906410791267,74.05585819282318
1.0,embajadores,embajadores,centro,madrid,comunidad de madrid,28012,madrid,"madrid, spain",es,spain,40.41212706774196,-3.701179515121553,entire homeapt,4,1.0,1,1,real bed,55.0,385.0,1650.0,250.0,25.0,2,10,3,1125,9,32,52,143,8,100.0,9.0,9.0,10.0,9.0,9.0,9.0,strict,3.43,47.7056905,2901.0,2852.0,49.0,18,10,10,2,95.02906410791267,74.05585819282318
1.0,neukolln,reuterstrae,neukolln,berlin,berlin,12047,berlin,"berlin, germany",de,germany,52.488654169282775,13.428955718077146,entire homeapt,3,1.0,1,2,real bed,75.0,530.0,1790.0,300.0,40.0,1,25,2,180,0,0,0,0,71,97.0,10.0,10.0,10.0,10.0,10.0,9.0,strict,1.05,52.95471,4832.0,3188.0,1644.0,27,7,15,2,95.02906410791267,74.05585819282318
1.0,carabanchel,vista alegre,carabanchel,madrid,comunidad de madrid,28025,madrid,"madrid, spain",es,spain,40.38851657411045,-3.739325982946105,private room,2,1.0,1,1,real bed,20.0,140.0,600.0,85.0,20.0,1,5,1,1125,5,13,43,43,91,94.0,10.0,9.0,10.0,10.0,9.0,10.0,strict,4.11,24.990907,3495.0,2836.0,659.0,21,1,11,2,40.90114068441065,74.05585819282318
1.0,arguelles,arguelles,moncloa  aravaca,madrid,comunidad de madrid,28008,madrid,"madrid, spain",es,spain,40.42597706475892,-3.7139779773444026,private room,1,1.0,1,1,real bed,35.0,245.0,1050.0,100.0,15.0,1,0,2,4,29,59,89,364,0,94.0,10.0,10.0,10.0,10.0,10.0,9.0,flexible,1.21,14.028353,3223.0,2864.0,359.0,11,10,10,3,40.90114068441065,74.05585819282318
2.0,puente de vallecas,san diego,puente de vallecas,madrid,comunidad de madrid,28053,madrid,"madrid, spain",es,spain,40.39532858736855,-3.666190953681464,entire homeapt,5,1.0,2,2,real bed,60.0,380.0,1300.0,300.0,30.0,4,18,3,1125,1,13,43,318,58,93.0,10.0,10.0,10.0,10.0,8.0,9.0,strict,2.37,74.97272099999999,3565.0,2871.0,694.0,22,5,7,2,95.02906410791267,74.05585819282318
9.0,villaverde,san andres,villaverde,madrid,comunidad de madrid,28021,madrid,"madrid, spain",es,spain,40.33290782970354,-3.701488328130648,entire homeapt,6,2.0,1,2,real bed,44.0,308.0,1320.0,93.0,20.0,2,12,1,1125,3,13,27,27,25,94.0,10.0,10.0,9.0,10.0,8.0,9.0,moderate,1.95,150.038345,3215.0,2835.0,380.0,43,5,5,2,95.02906410791267,74.05585819282318
8.0,cortes,cortes,centro,madrid,community of madrid,28014,madrid,"madrid, spain",es,spain,40.41135041911232,-3.69479851919268,entire homeapt,3,1.0,1,2,real bed,70.0,490.0,1678.0,150.0,10.0,2,10,1,1125,1,9,15,182,204,96.0,10.0,10.0,10.0,10.0,10.0,10.0,strict,7.75,44.965052,3621.0,2835.0,786.0,28,10,13,2,95.02906410791267,74.05585819282318
1.0,la latina,palacio,centro,madrid,community of madrid,28005,madrid,"madrid, spain",es,spain,40.408388506987,-3.7112669650124746,entire homeapt,2,1.0,1,1,real bed,62.0,434.0,1860.0,200.0,20.0,3,0,2,30,6,36,59,334,50,87.0,9.0,9.0,9.0,9.0,10.0,9.0,strict,1.9,24.990907,3621.0,2873.0,748.0,16,2,14,2,95.02906410791267,74.05585819282318
1.0,carabanchel,comillas,carabanchel,madrid,comunidad de madrid,28005,madrid,"madrid, spain",es,spain,40.39363876379762,-3.7140519996585657,entire homeapt,2,1.0,1,1,real bed,80.0,560.0,2400.0,150.0,20.0,2,40,2,1125,7,7,35,310,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,flexible,0.16,24.990907,3208.0,2999.0,209.0,27,4,4,2,95.02906410791267,74.05585819282318
3.0,aluche,zofio,usera,madrid,comunidad de madrid,28026,madrid,"madrid, spain",es,spain,40.38467596966868,-3.715391615989138,private room,2,1.0,1,1,real bed,23.0,161.0,690.0,150.0,20.0,1,8,1,1125,29,59,89,268,1,80.0,10.0,10.0,10.0,8.0,6.0,8.0,moderate,0.27,24.990907,2942.0,2942.0,0.0,22,4,12,2,40.90114068441065,74.05585819282318
2.0,barajas,alameda de osuna,barajas,madrid,community of madrid,28042,madrid,"madrid, spain",es,spain,40.45346891681887,-3.5919871804804484,private room,1,1.0,1,1,real bed,25.0,175.0,400.0,95.0,20.0,1,25,1,90,7,27,52,52,123,97.0,10.0,10.0,10.0,10.0,10.0,10.0,moderate,2.25,19.974145,4473.0,2833.0,1640.0,49,3,16,2,40.90114068441065,74.05585819282318
2.0,sol,sol,centro,madrid,comunidad de madrid,28013,madrid,"madrid, spain",es,spain,40.41951299558984,-3.7025444233803815,entire homeapt,6,2.0,2,3,real bed,138.0,966.0,4140.0,200.0,30.0,4,10,2,30,3,10,19,74,23,88.0,9.0,9.0,9.0,10.0,10.0,9.0,strict,5.56,69.955959,2955.0,2843.0,112.0,27,20,23,2,95.02906410791267,74.05585819282318
1.0,trafalgar,trafalgar,chamberi,madrid,community of madrid,28010,madrid,"madrid, spain",es,spain,40.43293151481789,-3.6995052843006633,private room,1,1.1,1,1,real bed,35.0,150.0,1050.0,150.0,20.0,1,0,1,1125,30,60,90,365,10,94.0,10.0,9.0,10.0,10.0,10.0,10.0,flexible,0.33,19.974145,3754.0,2873.0,881.0,9,2,11,2,40.90114068441065,74.05585819282318
1.0,pacifico,pacifico,retiro,madrid,comunidad de madrid,28007,madrid,"madrid, spain",es,spain,40.40105717557807,-3.676826337637815,entire homeapt,6,1.0,2,4,real bed,80.0,560.0,2400.0,180.0,30.0,2,30,2,1125,7,28,58,327,7,93.0,10.0,10.0,10.0,9.0,9.0,10.0,flexible,0.88,69.955959,3070.0,2875.0,195.0,24,4,8,2,95.02906410791267,74.05585819282318
1.0,ciudad lineal,ventas,ciudad lineal,madrid,comunidad de madrid,28017,madrid,"madrid, spain",es,spain,40.42446330780911,-3.648032700030247,private room,2,1.0,1,1,real bed,21.0,147.0,630.0,100.0,15.0,1,0,1,20,16,39,69,70,11,98.0,10.0,10.0,10.0,10.0,10.0,10.0,flexible,7.33,26.01284,2876.0,2836.0,40.0,31,8,14,3,40.90114068441065,74.05585819282318
15.0,cortes,cortes,centro,madrid,comunidad de madrid,28012,madrid,"madrid, spain",es,spain,40.41451970822317,-3.700323205425072,entire homeapt,4,2.0,1,2,real bed,98.0,686.0,2940.0,150.0,20.0,2,25,2,30,4,7,12,222,0,94.0,10.0,10.0,10.0,10.0,10.0,9.0,strict,1.21,47.7056905,3223.0,2864.0,359.0,29,6,14,2,95.02906410791267,74.05585819282318
3.0,fuente del berro,fuente del berro,salamanca,madrid,community of madrid,28028,madrid,"madrid, spain",es,spain,40.42252738976668,-3.666522783107777,private room,1,1.0,1,1,real bed,17.0,119.0,400.0,100.0,15.0,1,0,30,1125,0,6,36,36,1,60.0,10.0,6.0,10.0,10.0,8.0,6.0,flexible,0.11,14.028353,3101.0,3101.0,0.0,9,6,6,3,40.90114068441065,74.05585819282318
1.0,sol,sol,centro,madrid,comunidad de madrid,28013,madrid,"madrid, spain",es,spain,40.41849302034198,-3.7045465555484727,private room,1,1.5,1,1,real bed,28.0,196.0,840.0,150.0,5.0,2,0,1,1125,0,0,0,0,4,100.0,10.0,10.0,10.0,10.0,10.0,10.0,flexible,0.36,19.974145,3166.0,3126.0,40.0,14,3,22,2,40.90114068441065,74.05585819282318
1.0,la latina,palacio,centro,madrid,comunidad de madrid,28005,madrid,"madrid, spain",es,spain,40.41067917898847,-3.710591313539458,entire homeapt,10,2.0,4,4,real bed,155.0,1085.0,4650.0,250.0,45.0,4,30,2,365,5,6,22,291,21,96.0,10.0,10.0,10.0,10.0,10.0,9.0,moderate,3.0,49.4708475,3041.0,2838.0,203.0,33,13,19,2,95.02906410791267,74.05585819282318
1.0,ibiza,ibiza,retiro,madrid,comunidad de madrid,28009,madrid,"madrid, spain",es,spain,40.42043484474331,-3.677036996178514,entire homeapt,4,1.0,1,2,real bed,80.0,560.0,2400.0,150.0,25.0,2,10,2,1125,9,35,54,266,17,91.0,9.0,9.0,10.0,10.0,10.0,9.0,moderate,1.59,47.7056905,3152.0,2859.0,293.0,31,8,18,2,95.02906410791267,74.05585819282318
2.0,lista,lista,salamanca,madrid,comunidad de madrid,28028,madrid,"madrid, spain",es,spain,40.43117673733597,-3.671900907893013,entire homeapt,2,1.0,0,1,real bed,49.0,343.0,1470.0,99.0,8.0,1,7,1,1125,17,39,66,341,12,87.0,10.0,9.0,10.0,10.0,10.0,8.0,moderate,8.37,49.4708475,2874.0,2845.0,29.0,26,12,12,3,95.02906410791267,74.05585819282318
1.0,la chopera,chopera,arganzuela,madrid,community of madrid,28045,madrid,"madrid, spain",es,spain,40.3932773505262,-3.696362086839774,entire homeapt,4,1.0,1,2,real bed,79.0,400.0,1300.0,180.0,20.0,2,10,2,1125,0,0,2,2,41,91.0,9.0,9.0,9.0,9.0,9.0,9.0,moderate,1.22,47.7056905,3839.0,2838.0,1001.0,33,12,17,2,95.02906410791267,74.05585819282318
1.0,cortes,cortes,centro,madrid,comunidad de madrid,28014,madrid,"madrid, spain",es,spain,40.411200796282166,-3.693849212939904,private room,2,1.0,1,1,real bed,37.0,259.0,1110.0,150.0,20.0,1,10,2,1125,5,14,20,95,29,97.0,10.0,10.0,10.0,10.0,10.0,10.0,moderate,4.6,24.990907,3020.0,2834.0,186.0,21,8,12,2,40.90114068441065,74.05585819282318
2.0,palos do moguer,palos de moguer,arganzuela,madrid,comunidad de madrid,28045,madrid,"madrid, spain",es,spain,40.403676132729984,-3.693482760033508,entire homeapt,5,1.0,2,3,real bed,55.0,480.0,1800.0,100.0,15.0,2,15,2,1125,3,8,14,153,25,90.0,10.0,10.0,10.0,10.0,10.0,9.0,strict,0.83,74.97272099999999,3740.0,2853.0,887.0,44,5,19,2,95.02906410791267,74.05585819282318
74.0,san blas,sineu,santsmontjuic,sineu,balearic islands,07510,mallorca island,"sineu, spain",es,spain,39.65239416069637,3.0444646973323843,entire homeapt,7,3.0,3,5,real bed,245.0,1715.0,7350.0,150.0,60.0,1,0,5,1125,30,60,76,172,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,strict,0.05,49.4708475,3459.0,3459.0,0.0,23,1,6,3,95.02906410791267,74.05585819282318
1.0,arguelles,casa de campo,moncloa  aravaca,madrid,comunidad de madrid,28008,madrid,"madrid, spain",es,spain,40.42263545715389,-3.7179859000311626,entire homeapt,4,2.0,2,2,real bed,100.0,700.0,3000.0,100.0,25.0,4,20,2,15,7,31,60,150,6,97.0,10.0,10.0,10.0,10.0,10.0,10.0,moderate,1.86,65.0321,2928.0,2887.0,41.0,25,8,17,2,95.02906410791267,74.05585819282318
7.0,sol,sol,centro,madrid,comunidad de madrid,28013,madrid,"madrid, spain",es,spain,40.41773386706377,-3.7034472009170463,private room,4,2.0,1,2,futon,25.0,175.0,750.0,150.0,10.0,2,10,2,60,6,16,35,35,85,82.0,9.0,8.0,9.0,8.0,10.0,9.0,strict,3.09,47.7056905,3656.0,2855.0,801.0,37,15,19,2,40.90114068441065,43.22222222222222
1.0,embajadores,embajadores,centro,madrid,comunidad de madrid,28012,madrid,"madrid, spain",es,spain,40.40804853075095,-3.700127223402799,private room,2,1.0,1,1,real bed,80.0,560.0,2400.0,200.0,40.0,1,50,6,1125,0,0,0,123,0,94.0,10.0,10.0,10.0,10.0,10.0,9.0,moderate,1.21,23.504459,3223.0,2864.0,359.0,14,3,10,1,40.90114068441065,74.05585819282318
2.0,trafalgar,trafalgar,chamberi,madrid,comunidad de madrid,28010,madrid,"madrid, spain",es,spain,40.43295081833743,-3.6986087792621696,private room,2,1.5,1,1,real bed,55.0,385.0,1650.0,150.0,20.0,1,10,3,1125,27,57,87,177,0,94.0,10.0,10.0,10.0,10.0,10.0,9.0,moderate,1.21,24.990907,3223.0,2864.0,359.0,15,3,10,2,40.90114068441065,74.05585819282318
3.0,goya,goya,salamanca,madrid,comunidad de madrid,28009,madrid,"madrid, spain",es,spain,40.423543806800346,-3.679413128542347,entire homeapt,4,1.0,1,2,real bed,75.0,350.0,1000.0,100.0,30.0,2,15,3,32,21,51,81,356,25,78.0,9.0,9.0,9.0,9.0,10.0,8.0,strict,1.14,47.7056905,3488.0,2833.0,655.0,33,1,12,2,95.02906410791267,74.05585819282318
5.0,saintmichel,pantheon,hortaguinardo,paris,iledefrance,75005,paris,"paris, france",fr,france,48.84824005551127,2.3423600207678694,entire homeapt,6,1.0,1,1,real bed,257.0,1799.0,7710.0,700.0,77.0,4,17,1,7,10,24,54,329,60,94.0,9.0,9.0,10.0,10.0,10.0,9.0,strict,1.41,150.038345,4114.0,2866.0,1248.0,23,3,10,2,95.02906410791267,74.05585819282318
2.0,hispanoamerica,hispanoamerica,chamartin,madrid,comunidad de madrid,28016,madrid,"madrid, spain",es,spain,40.45227200324319,-3.675759211672979,entire homeapt,2,1.0,0,1,real bed,75.0,400.0,2250.0,150.0,25.0,1,0,5,369,0,0,0,189,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,flexible,0.11,30.007669,3098.0,3098.0,0.0,15,6,8,2,95.02906410791267,74.05585819282318
1.0,justicia,justicia,centro,madrid,community of madrid,28004,madrid,"madrid, spain",es,spain,40.424857508825305,-3.697084313082758,private room,1,1.0,1,1,real bed,28.0,196.0,550.0,86.0,25.0,1,0,4,270,2,32,62,337,42,95.0,9.0,10.0,10.0,10.0,10.0,9.0,strict,0.88,19.974145,4261.0,2851.0,1410.0,28,7,14,2,40.90114068441065,74.05585819282318
3.0,fuente del berro,goya,salamanca,madrid,comunidad de madrid,28028,madrid,"madrid, spain",es,spain,40.42507249970402,-3.668713353911646,entire homeapt,2,1.0,0,1,real bed,45.0,315.0,1350.0,200.0,15.0,1,0,3,1125,5,21,36,127,45,96.0,10.0,10.0,10.0,9.0,10.0,10.0,moderate,3.25,49.4708475,3246.0,2836.0,410.0,16,4,9,2,95.02906410791267,74.05585819282318
